"","date","ID_RSSD","Name","total_interest_income","total_noninterest_income","total_interest_expense","total_noninterest_expense","chargeoffs","total_loans_and_leases","Assets"
"1885",20160930,3981856,"SANTANDER HOLDS USA           ",0.015436308931679,0.00678631741542868,0.00263590935367732,0.0113070958794718,1.45826895249633,90418986,"  139,230,888"
"1886",20160930,4846998,"UBS AMERS HOLD LLC            ",0.00387889679192988,0.013716032309973,0.00191904299233989,0.0153915956446394,0.00518185831899027,60422339,"  162,914,363"
"1887",20160930,5006575,"BARCLAYS US LLC               ",0.00665581903383951,0.00625015963448586,0.00308000655064808,0.00702091249325779,0.642826860697842,33809000,"  221,861,000"
"1888",20160930,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1889",20161231,1037003,"M&T BK CORP                   ",0.00796198721602146,0.00361448254272287,0.000867863014039961,0.00608683542282159,0.0737126491807447,90076806,"  123,449,206"
"1890",20161231,1039502,"JPMORGAN CHASE & CO           ",0.00584109335632837,0.00466444424104326,0.00108913307736899,0.00557533364485831,0.168839985540597,907368000,"2,490,972,000"
"1891",20161231,1068025,"KEYCORP                       ",0.00776194714320353,0.00441855109131134,0.000905296782812557,0.00887056077299079,0.099325592766836,88319634,"  136,825,848"
"1892",20161231,1068191,"HUNTINGTON BSHRS              ",0.00824444110445086,0.00327244602134842,0.000801200656713563,0.0069030159296333,0.0946750333506241,68902009,"   99,714,097"
"1893",20161231,1069778,"PNC FNCL SVC GROUP            ",0.00668680721064841,0.00475690653833019,0.000880260092934966,0.00662250689885241,0.0913255935618789,212924978,"  366,872,249"
"1894",20161231,1070345,"FIFTH THIRD BC                ",0.00748400425020026,0.00430210745309204,0.00104374953359137,0.00675789437702332,0.103484970802261,93981763,"  142,176,830"
"1895",20161231,1073757,"BANK OF AMER CORP             ",0.00586086843718397,0.00458555515866962,0.00105423461562003,0.00626831093160904,0.136926238384778,946495000,"2,189,266,000"
"1896",20161231,1074156,"BB&T CORP                     ",0.00795936823511948,0.00531496964220802,0.000819454638520184,0.00762381901122995,0.132304050054444,144571538,"  219,276,323"
"1897",20161231,1111435,"STATE STREET CORP             ",0.00254234945932616,0.00830491264621872,0.00042365898741868,0.00900871740601545,0.00046949601949787,20021469,"  242,709,356"
"1898",20161231,1119794,"U S BC                        ",0.00756563310042963,0.0054825053143303,0.000939537720533496,0.00678754338915249,0.146265886100407,276893000,"  445,964,000"
"1899",20161231,1132449,"CITIZENS FNCL GRP             ",0.00749279684896074,0.00247278273578061,0.00090923461443899,0.00566326264156299,0.142169743795739,107089593,"  150,022,885"
"1900",20161231,1199611,"NORTHERN TR CORP              ",0.00299399999293131,0.00741430101985805,0.00037757756684439,0.0070319141644635,0.0417197934383804,33818480,"  123,926,854"
"1901",20161231,1245415,"BMO FNCL CORP                 ",0.00636340749564125,0.00335963482743367,0.00109936127887282,0.00670079811196161,0.126225058503905,67319438,"  128,088,921"
"1902",20161231,1275216,"AMERICAN EXPRESS CO           ",0.0114674135380936,0.0416401800044057,0.0025930704597665,0.0392925700978695,0.586307984135196,110181000,"  158,885,000"
"1903",20161231,1378434,"MUFG AMERS HOLDS CORP         ",0.00658793886631743,0.00396875051027347,0.00111955559768585,0.00634109054307259,0.0457169195505772,79154502,"  148,143,603"
"1904",20161231,1562859,"ALLY FNCL                     ",0.00915542851558683,0.00568626013876674,0.00411658360207173,0.00701773673409557,0.290316779282172,116769000,"  163,728,000"
"1905",20161231,1574834,"CREDIT SUISSE HOLD USA        ",0.00582155219206762,0.00471226504134788,0.00419558989745427,0.0172569871650591,0.0520567530876341,22000988,"  214,138,422"
"1906",20161231,1575569,"BNP PARIBAS USA               ",0.00715545398587143,0.00363196756263013,0.00136115306094144,0.00731640993350384,0.05956781981259,74929719,"  132,520,732"
"1907",20161231,1951350,"CITIGROUP                     ",0.00808280001361549,0.00320689345379691,0.00178061545346545,0.00584907902952831,0.356975937120063,644021000,"1,792,077,000"
"1908",20161231,2162966,"MORGAN STANLEY                ",0.00278335008099143,0.0095295609489711,0.00121148909844302,0.00831807185052807,0.0144044942021911,124961000,"  813,049,000"
"1909",20161231,2277860,"CAPITAL ONE FC                ",0.0168265699018038,0.0030926455259639,0.00157266402442834,0.0102668622333603,0.770239084019401,241320395,"  357,158,294"
"1910",20161231,2380443,"GOLDMAN SACHS GROUP THE       ",0.00282032353505351,0.00914919464998808,0.00203095845661108,0.0059533704958817,0.00761871591985111,91879000,"  860,185,000"
"1911",20161231,2816906,"DB USA CORP                   ",0.00355835651088139,0.00720781552279438,0.00236330605617273,0.0158571941501476,0.498856786530867,14433000,"  186,603,000"
"1912",20161231,3232316,"HSBC N AMER HOLDS             ",0.0046883132589116,0.00218467413930952,0.00220699373207516,0.00442321409580489,0.0836702444305815,84023897,"  277,782,846"
"1913",20161231,3242838,"REGIONS FC                    ",0.0073500587670771,0.00427407946325037,0.000629095100013387,0.00725545835764545,0.135936706008495,81152474,"  126,193,957"
"1914",20161231,3587146,"BANK OF NY MELLON CORP        ",0.00279486249096618,0.00887338853086794,0.000290881611184248,0.00788978885593563,0.00157810847917686,63367000,"  333,469,000"
"1915",20161231,3606542,"TD GRP US HOLDS LLC           ",0.00627942475435252,0.00155861273322338,0.00108986502518227,0.00463364107846282,0.150573381391761,147903300,"  343,933,415"
"1916",20161231,3846375,"DISCOVER FS                   ",0.0252572358925778,0.0040717736115712,0.00382143692779819,0.00968354899504251,0.732374738731089,74775927,"   92,307,686"
"1917",20161231,3981856,"SANTANDER HOLDS USA           ",0.0140778019670672,0.00448631633551748,0.00254091518212145,0.0102350606795119,1.58241067684484,90056268,"  137,367,041"
"1918",20161231,4846998,"UBS AMERS HOLD LLC            ",0.00448725667210417,0.0160522880734454,0.00254908679098613,0.0178814221912107,0.00408277155978714,54570773,"  137,697,940"
"1919",20161231,5006575,"BARCLAYS US LLC               ",0.0119764285888941,0.00686602929310218,0.00700295865222388,0.00920849940093405,1.52581804997432,33097000,"  204,485,000"
"1920",20161231,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1921",20170331,1037003,"M&T BK CORP                   ",0.00816431145774591,0.0035098489651113,0.000744770157054207,0.00627724064835783,0.0695677135623116,89932523,"  123,223,251"
"1922",20170331,1039502,"JPMORGAN CHASE & CO           ",0.00593569467735411,0.00498097231658609,0.00116954471014692,0.00595415290481446,0.214915509351951,911521000,"2,546,290,000"
"1923",20170331,1068025,"KEYCORP                       ",0.00777760894514084,0.00421996060577842,0.000977035433128358,0.00740293286369328,0.0933271057515319,88892717,"  134,972,587"
"1924",20170331,1068191,"HUNTINGTON BSHRS              ",0.00826099075354769,0.00305722877747252,0.000903518844714524,0.00700740121200447,0.105061569285322,67379538,"  100,045,506"
"1925",20170331,1069778,"PNC FNCL SVC GROUP            ",0.00678518194249459,0.00464445100777455,0.000969170495104068,0.006470428854308,0.0923512402741274,214228850,"  371,278,327"
"1926",20170331,1070345,"FIFTH THIRD BC                ",0.00782715354747095,0.00365704256586248,0.00109070904368889,0.00703471919390142,0.115221824077166,92790581,"  140,199,626"
"1927",20170331,1073757,"BANK OF AMER CORP             ",0.00620485307992811,0.00490074458236959,0.00118227906410096,0.00666860526641074,0.137903882046915,949937000,"2,249,046,000"
"1928",20170331,1074156,"BB&T CORP                     ",0.00804870671550985,0.00528981523753155,0.000753943807061714,0.00952106153328855,0.130963048848282,143695494,"  220,500,518"
"1929",20170331,1111435,"STATE STREET CORP             ",0.00274986777739901,0.00928636264260476,0.00059362715694373,0.00881478094543902,0.00149458379714257,20139386,"  236,805,204"
"1930",20170331,1119794,"U S BC                        ",0.00756358976868763,0.00514546562793367,0.00101218627786849,0.00659367061011474,0.151085314290062,276003000,"  449,522,000"
"1931",20170331,1132449,"CITIZENS FNCL GRP             ",0.00771026529056842,0.00248076156551739,0.00102613301202384,0.00580549410785118,0.122930239222472,108638038,"  150,690,016"
"1932",20170331,1199611,"NORTHERN TR CORP              ",0.00337689912249022,0.00766933214145269,0.000467253429177658,0.00733482359569729,0.0138783313155354,33671195,"  121,488,675"
"1933",20170331,1245415,"BMO FNCL CORP                 ",0.00629933418315344,0.00381639077349368,0.00122879323808424,0.00661618621712212,0.117577136509661,66315614,"  127,696,829"
"1934",20170331,1275216,"AMERICAN EXPRESS CO           ",0.0120400550260878,0.0395840820929743,0.00274510775942198,0.0341062598371525,0.641872589630053,112016000,"  161,378,000"
"1935",20170331,1378434,"MUFG AMERS HOLDS CORP         ",0.00660702211235883,0.00320370752063165,0.00126397546790482,0.0066011363827372,0.0859586632616018,78401638,"  149,684,076"
"1936",20170331,1562859,"ALLY FNCL                     ",0.00945706689039549,0.00544722117692056,0.00420725350244601,0.0071807083238228,0.296675538678014,117974000,"  162,101,000"
"1937",20170331,1574834,"CREDIT SUISSE HOLD USA        ",0.00554934481774945,0.0060689382751489,0.00475892081086434,0.00630679811050462,0,19010177,"  225,624,473"
"1938",20170331,1575569,"BNP PARIBAS USA               ",0.00679698355353554,0.0030243796042066,0.00139843730322466,0.00683883053632819,0.0650629683061498,73613303,"  136,616,779"
"1939",20170331,1951350,"CITIGROUP                     ",0.00794903482280059,0.00399620308551457,0.0019286524851508,0.00591113046046647,0.360338108138951,639677000,"1,821,479,000"
"1940",20170331,2162966,"MORGAN STANLEY                ",0.00279676257912447,0.0103665224636018,0.00143442204444786,0.00833142117106024,0,126979000,"  832,391,000"
"1941",20170331,2277860,"CAPITAL ONE FC                ",0.0174196801446237,0.00300301243721481,0.00171026862856854,0.0098323755535798,0.822026643274337,242249204,"  348,549,339"
"1942",20170331,2380443,"GOLDMAN SACHS GROUP THE       ",0.00307351265139678,0.00852933314394172,0.0022704624025966,0.00640315135707663,0.0202125509303093,94001000,"  894,091,000"
"1943",20170331,2816906,"DB USA CORP                   ",0.00348356782155491,0.00797710026734358,0.00257621992384759,0.00859820150684562,0.022023197768316,13622000,"  185,155,000"
"1944",20170331,3232316,"HSBC N AMER HOLDS             ",0.00447617001739645,0.00527330676947353,0.00236366171774352,0.00383423936762287,0.0471605290826724,77039000,"  295,078,604"
"1945",20170331,3242838,"REGIONS FC                    ",0.00752824521941233,0.00435469495939054,0.000680740503932518,0.00725660638957956,0.153972617545277,80717599,"  124,739,162"
"1946",20170331,3587146,"BANK OF NY MELLON CORP        ",0.00285302901023891,0.00900052142586272,0.000497724687144482,0.00782731323473644,0.00166475220163479,60069000,"  337,536,000"
"1947",20170331,3606542,"TD GRP US HOLDS LLC           ",0.00641562072990977,0.00174732361359805,0.00134016036954926,0.00463822506507394,0.179575759116943,147308858,"  353,617,381"
"1948",20170331,3846375,"DISCOVER FS                   ",0.0247608266073643,0.00382984827945661,0.00391703629444544,0.00934034180803301,0.802341530403987,76185387,"   94,795,139"
"1949",20170331,3981856,"SANTANDER HOLDS USA           ",0.0144906712538801,0.00540030219642033,0.00261496832390942,0.0100264247934764,1.44660430125634,87339226,"  135,109,476"
"1950",20170331,4846998,"UBS AMERS HOLD LLC            ",0.00437025533446705,0.0182059812006276,0.00173404477584815,0.018504383032484,0.00388965946898354,54786287,"  140,367,771"
"1951",20170331,5006575,"BARCLAYS US LLC               ",0.00838001366740324,0.0084498471146316,0.00419499493707508,0.00749213126692838,0.630598774163131,33936000,"  200,477,000"
"1952",20170331,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1953",20170630,1037003,"M&T BK CORP                   ",0.00852309561445198,0.00370453860778363,0.00076274291560322,0.00610164554962094,0.0690975528239432,89267995,"  120,896,567"
"1954",20170630,1039502,"JPMORGAN CHASE & CO           ",0.00613029002322901,0.00520838616496578,0.00134286630560391,0.00571908110803246,0.158627590395035,925438000,"2,563,174,000"
"1955",20170630,1068025,"KEYCORP                       ",0.00819168951072549,0.00476019663627663,0.00105265956941271,0.00726788527591043,0.0963103627308368,89101523,"  136,362,224"
"1956",20170630,1068191,"HUNTINGTON BSHRS              ",0.00843795659854259,0.00309258417526505,0.00100507087400932,0.00676140201632871,0.0831817576369638,67861033,"  101,406,779"
"1957",20170630,1069778,"PNC FNCL SVC GROUP            ",0.00718226938155723,0.00479431885791978,0.00111863089354196,0.00664440109661331,0.0891237493018673,217836437,"  372,356,961"
"1958",20170630,1070345,"FIFTH THIRD BC                ",0.00793084974504087,0.00391136889298309,0.00118419847061736,0.00677560920195744,0.102516113066992,92652752,"  141,066,725"
"1959",20170630,1073757,"BANK OF AMER CORP             ",0.00637960724171633,0.00498338944060423,0.00141572052595303,0.00596827704507124,0.141588242512342,953469000,"2,256,095,000"
"1960",20170630,1074156,"BB&T CORP                     ",0.00824738688560165,0.00550468823465586,0.000853353647509856,0.00788726988317841,0.120430137327994,144326000,"  221,192,000"
"1961",20170630,1111435,"STATE STREET CORP             ",0.00294220586266803,0.0093836733063972,0.000525319410598596,0.00853088069282349,0,21069501,"  238,275,985"
"1962",20170630,1119794,"U S BC                        ",0.00761247315907935,0.00521727132397961,0.00110813118203534,0.00647415941566561,0.157411676560429,277616000,"  463,844,000"
"1963",20170630,1132449,"CITIZENS FNCL GRP             ",0.00795294684855022,0.00242964784876589,0.00118257906503987,0.00569567510971871,0.116530778367268,109684327,"  151,993,220"
"1964",20170630,1199611,"NORTHERN TR CORP              ",0.003334275647317,0.00780799010286891,0.000603252916277074,0.00746365061226684,0.0146438143693085,33891443,"  125,605,692"
"1965",20170630,1245415,"BMO FNCL CORP                 ",0.00663905332217207,0.00350986505841226,0.00146465851326642,0.006515636611795,0.0976885275787422,67157323,"  130,338,914"
"1966",20170630,1275216,"AMERICAN EXPRESS CO           ",0.0122882345543718,0.0405775230703819,0.00312595440418231,0.0346010815083628,0.623314198768933,115672000,"  166,989,000"
"1967",20170630,1378434,"MUFG AMERS HOLDS CORP         ",0.00682969836160796,0.00318134267548846,0.00153801100857557,0.00634366533928148,0.052950410733465,78715159,"  150,578,246"
"1968",20170630,1562859,"ALLY FNCL                     ",0.00987556664334175,0.00523289421643494,0.00425933250174937,0.00706440719218717,0.248243009778762,119238000,"  164,345,000"
"1969",20170630,1574834,"CREDIT SUISSE HOLD USA        ",0.00638481633677975,0.00533996167479267,0.00551795234789193,0.0060988507852566,0.0096193179527747,22350857,"  215,337,126"
"1970",20170630,1575569,"BNP PARIBAS USA               ",0.00707139525161131,0.00404122769465758,0.00164447557363368,0.00762337769414553,0.0885133361671648,75177372,"  139,734,517"
"1971",20170630,1951350,"CITIGROUP                     ",0.00818266335418921,0.00357766878050796,0.00209864151587151,0.00583134797482703,0.330625557709468,649980000,"1,864,063,000"
"1972",20170630,2162966,"MORGAN STANLEY                ",0.00362180981099052,0.00927925271338476,0.00161114651802106,0.00815680082186308,0,129383000,"  841,016,000"
"1973",20170630,2277860,"CAPITAL ONE FC                ",0.017483508949842,0.00351399021795348,0.00186916224263233,0.00973366847532283,0.86533735550219,242967091,"  350,592,894"
"1974",20170630,2380443,"GOLDMAN SACHS GROUP THE       ",0.00355308559174705,0.0080757962176902,0.00249300634503208,0.00615419575174069,0.00914095350301651,98458000,"  906,536,000"
"1975",20170630,2816906,"DB USA CORP                   ",0.00368738902477988,0.00838042960177246,0.00265554863006165,0.00784617721465947,0.0153574445212317,13023000,"  190,921,000"
"1976",20170630,3232316,"HSBC N AMER HOLDS             ",0.00478944033237336,0.00264413982659049,0.00275941728851204,0.00374425952710457,0.0859123295178314,70866429,"  307,796,506"
"1977",20170630,3242838,"REGIONS FC                    ",0.0077393203289938,0.00440216419189671,0.000712278733436867,0.00744959870818666,0.122873769640484,80619322,"  124,778,399"
"1978",20170630,3587146,"BANK OF NY MELLON CORP        ",0.00297338049406028,0.0088327720079478,0.000636951650860307,0.00748277271254034,0,58607000,"  354,815,000"
"1979",20170630,3606542,"TD GRP US HOLDS LLC           ",0.00688095537511949,0.00187982555339107,0.00160476907822409,0.00455709488089073,0.170654267197318,147269098,"  348,630,222"
"1980",20170630,3846375,"DISCOVER FS                   ",0.0255921092663868,0.0043376807093648,0.00411756809963847,0.00973576727515212,0.838377039263808,76856351,"   93,756,555"
"1981",20170630,3981856,"SANTANDER HOLDS USA           ",0.0148544890811479,0.00534991860640843,0.00265813626652291,0.0102704527626829,1.38629920073222,85799155,"  134,755,695"
"1982",20170630,4846998,"UBS AMERS HOLD LLC            ",0.00474566547865041,0.0183154442143728,0.00209120241673467,0.018477928769217,0.00960738135865401,54260363,"  142,770,493"
"1983",20170630,5006575,"BARCLAYS US LLC               ",0.00985436323719184,0.00749691352852123,0.00580982866591809,0.00885440234180786,0.733205819277807,34506000,"  179,007,000"
"1984",20170630,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1985",20170930,1037003,"M&T BK CORP                   ",0.00878068238911105,0.00371304237268737,0.000831183559342682,0.00659170355952474,0.0532349004350549,88385626,"  120,401,804"
"1986",20170930,1039502,"JPMORGAN CHASE & CO           ",0.00653707228117487,0.00491675230602004,0.00151731865720615,0.00563542059261652,0.166734077433457,929624000,"2,563,074,000"
"1987",20170930,1068025,"KEYCORP                       ",0.00808568301276238,0.00429292917507305,0.00118240431744753,0.00726637963568445,0.0903728625435659,89883177,"  137,129,912"
"1988",20170930,1068191,"HUNTINGTON BSHRS              ",0.00861382636458902,0.00318027221306402,0.00112334646803243,0.00660254318823883,0.0939430830982206,68948131,"  101,988,125"
"1989",20170930,1069778,"PNC FNCL SVC GROUP            ",0.00744647587226275,0.00474210169695861,0.0011990355431315,0.00650870213812705,0.0839731400002895,220953986,"  375,255,765"
"1990",20170930,1070345,"FIFTH THIRD BC                ",0.00818699183111534,0.0108698894001345,0.00127987316434448,0.00682243813068311,0.0920775005084072,92607857,"  142,264,097"
"1991",20170930,1073757,"BANK OF AMER CORP             ",0.00654424256322148,0.00451322546171614,0.00156319609708621,0.00576439501422718,0.141018295077415,965123000,"2,285,062,000"
"1992",20170930,1074156,"BB&T CORP                     ",0.00851865299083235,0.00528728328946174,0.00104384133611691,0.00794227103567214,0.113052343928812,144181000,"  220,340,000"
"1993",20170930,1111435,"STATE STREET CORP             ",0.00323178639061493,0.00950038868250314,0.000672894586723791,0.0085693794899452,0,22842821,"  235,999,818"
"1994",20170930,1119794,"U S BC                        ",0.00808750356577466,0.00527843528363968,0.00126081436849314,0.00659586653223787,0.154144639646856,280905000,"  459,227,000"
"1995",20170930,1132449,"CITIZENS FNCL GRP             ",0.0083438298554027,0.00248304995551606,0.00132636407185507,0.00566676125007208,0.1093163109418,110102508,"  151,763,761"
"1996",20170930,1199611,"NORTHERN TR CORP              ",0.0034536693595967,0.00754651560961701,0.000757989454281459,0.00710791673181431,0.0103680369257486,33468245,"  131,400,245"
"1997",20170930,1245415,"BMO FNCL CORP                 ",0.00692189979695387,0.00321116126898059,0.00152224120498595,0.00659592944397317,0.0998945579273251,68715455,"  130,628,444"
"1998",20170930,1275216,"AMERICAN EXPRESS CO           ",0.0133002705139766,0.0401974277442931,0.00336362773480139,0.0347752835650895,0.616646083793298,119031000,"  168,568,000"
"1999",20170930,1378434,"MUFG AMERS HOLDS CORP         ",0.00701610332090834,0.00325295955342107,0.00172314955624377,0.00623452432714585,0.0227722587116991,79192847,"  154,851,910"
"2000",20170930,1562859,"ALLY FNCL                     ",0.0102308963313884,0.00504228323364611,0.00448135208794425,0.00660923219500893,0.288937231746138,119057000,"  164,013,000"
"2001",20170930,1574834,"CREDIT SUISSE HOLD USA        ",0.0064803331978292,0.00473067870471716,0.00582865280342054,0.00640878778001535,0.000406002668249536,24630380,"  219,902,273"
"2002",20170930,1575569,"BNP PARIBAS USA               ",0.00700913154410225,0.00352491406177344,0.00174265999047373,0.00659411956408519,0.0836757438528495,75713698,"  146,031,929"
"2003",20170930,1951350,"CITIGROUP                     ",0.00839803232488131,0.00353548426712148,0.00227035364900195,0.00545541261520496,0.325427085314424,662514000,"1,889,133,000"
"2004",20170930,2162966,"MORGAN STANLEY                ",0.00347197411715921,0.00912623156099441,0.00182384065466157,0.00786465392125741,0.0552608311229001,135720000,"  853,693,000"
"2005",20170930,2277860,"CAPITAL ONE FC                ",0.0177562466227867,0.00334932121341868,0.00199179924033877,0.0098179786749037,0.853801394492026,247021850,"  361,401,885"
"2006",20170930,2380443,"GOLDMAN SACHS GROUP THE       ",0.00366925725761454,0.00828996270538111,0.00273286022527283,0.00588392762113226,0.0591220377395674,101485000,"  930,161,000"
"2007",20170930,2816906,"DB USA CORP                   ",0.00370439980841402,0.0078513874826451,0.00242513899077841,0.00967024172572891,0.0160862221507279,12433000,"  164,939,000"
"2008",20170930,3232316,"HSBC N AMER HOLDS             ",0.00515343422701295,0.00163398047585341,0.00320150208012777,0.00402333314944109,0.0520524521572638,67629859,"  286,417,743"
"2009",20170930,3242838,"REGIONS FC                    ",0.00802430509105018,0.00432925488301816,0.000785461388920544,0.00736213698995852,0.132397540217476,80000731,"  123,518,484"
"2010",20170930,3587146,"BANK OF NY MELLON CORP        ",0.00325341354469705,0.008905267256777,0.000880368626145255,0.00748595501654924,0,55677000,"  354,397,000"
"2011",20170930,3606542,"TD GRP US HOLDS LLC           ",0.00679340401211542,0.00300791395241555,0.00171396111569626,0.00440847054687602,0.176493492241963,148610012,"  374,292,622"
"2012",20170930,3846375,"DISCOVER FS                   ",0.0260989255294613,0.00395182200848358,0.00420553101200182,0.00970916407903427,0.820875873100623,79190901,"   97,607,888"
"2013",20170930,3981856,"SANTANDER HOLDS USA           ",0.0148214451979067,0.00597545422144664,0.00287166566162409,0.0105681796821101,1.46846081837991,85455055,"  131,986,117"
"2014",20170930,4846998,"UBS AMERS HOLD LLC            ",0.00500582920690723,0.0181003521126279,0.00241044324890112,0.0182038784111142,0.00223719292033188,54130334,"  146,088,484"
"2015",20170930,5006575,"BARCLAYS US LLC               ",0.0109650624129983,0.00754204605098012,0.0063154651879236,0.0103203943314849,0.669680227691277,35838000,"  175,284,000"
"2016",20170930,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"2017",20171231,1037003,"M&T BK CORP                   ",0.00905731863673087,0.00376145445491454,0.000865890721300741,0.00656983802154329,0.0606804040194654,87837253,"  118,593,487"
"2018",20171231,1039502,"JPMORGAN CHASE & CO           ",0.006734685822545,0.00442769182191348,0.00156536154089043,0.00579570571518788,0.163270950002925,940155000,"2,533,600,000"
"2019",20171231,1068025,"KEYCORP                       ",0.00806761035665655,0.00470386734621115,0.00127125775061438,0.00791011099884036,0.0872543349780538,88837993,"  138,064,055"
"2020",20171231,1068191,"HUNTINGTON BSHRS              ",0.00863951889966747,0.00324642325651017,0.00119211585254448,0.00615885250882557,0.0873919400947421,69532728,"  104,184,505"
"2021",20171231,1069778,"PNC FNCL SVC GROUP            ",0.00740498726988575,0.00502788798703283,0.00125743142712715,0.00803475685510876,0.0936976864252526,222804861,"  381,450,622"
"2022",20171231,1070345,"FIFTH THIRD BC                ",0.00813321798809101,0.00399555788133923,0.00132670002076749,0.00756721426119537,0.101556768374876,92863333,"  142,193,410"
"2023",20171231,1073757,"BANK OF AMER CORP             ",0.0067377405075747,0.00387862774860321,0.00161211355626202,0.00575986521012484,0.163208278479487,979117000,"2,281,477,000"
"2024",20171231,1074156,"BB&T CORP                     ",0.00856335893016667,0.00554046615713628,0.00114599218559659,0.00836032881854522,0.11937398063643,144085000,"  221,642,000"
"2025",20171231,1111435,"STATE STREET CORP             ",0.00334160550089583,0.00937093169509463,0.000761094091687926,0.00895407798137241,0.0020113760714821,23565956,"  238,496,136"
"2026",20171231,1119794,"U S BC                        ",0.00809453726950048,0.00527443511384296,0.00128993160765302,0.00852090728075491,0.163912998936685,283077000,"  462,040,000"
"2027",20171231,1132449,"CITIZENS FNCL GRP             ",0.00847037981829063,0.00262557028064252,0.00138189012391428,0.00583926306545032,0.117714995766398,111061466,"  152,709,681"
"2028",20171231,1199611,"NORTHERN TR CORP              ",0.00352121647163628,0.00754051197045984,0.000779057969337672,0.00722606030514785,0.0250484555979793,33235582,"  138,590,457"
"2029",20171231,1245415,"BMO FNCL CORP                 ",0.00729743710541646,0.00352756903901411,0.00182180402312188,0.00672589179214981,0.0741163940582572,70435159,"  131,102,466"
"2030",20171231,1275216,"AMERICAN EXPRESS CO           ",0.0127851259743414,0.0392165522114514,0.00320180184158809,0.0341819948329543,0.621922363624736,125096000,"  181,148,000"
"2031",20171231,1378434,"MUFG AMERS HOLDS CORP         ",0.00705075248287685,0.0032959598622658,0.00185861687997813,0.00667181884084958,0.0439917735046483,80103613,"  154,557,404"
"2032",20171231,1562859,"ALLY FNCL                     ",0.0102783162227487,0.004624644028047,0.00442721420537488,0.00643740876349104,0.335307365084661,119890000,"  167,148,000"
"2033",20171231,1574834,"CREDIT SUISSE HOLD USA        ",0.00915194635594725,0.00751470652019089,0.00867531740156711,0.0126936581821748,0.00205613917432265,16730385,"  141,401,397"
"2034",20171231,1575569,"BNP PARIBAS USA               ",0.00756764050884566,0.00399553934559878,0.00187412971947289,0.00793365530484717,0.0707267268345092,76675399,"  139,141,916"
"2035",20171231,1951350,"CITIGROUP                     ",0.00857763919531714,0.00327550319816116,0.0024043876003072,0.00566089450817248,0.346275639575719,672008000,"1,842,465,000"
"2036",20171231,2162966,"MORGAN STANLEY                ",0.00358210847765673,0.00938909259122284,0.0018679562726817,0.00823497504499649,0,142782000,"  851,733,000"
"2037",20171231,2277860,"CAPITAL ONE FC                ",0.0180579939380737,0.00323115583156522,0.00216234851566029,0.0102787540430568,0.909286302572055,254079380,"  365,692,669"
"2038",20171231,2380443,"GOLDMAN SACHS GROUP THE       ",0.00407728294576603,0.00802476474906385,0.00290689113174598,0.00537856666815738,0.168415143328304,114004000,"  916,787,000"
"2039",20171231,2816906,"DB USA CORP                   ",0.00427658871223415,0.0101518391355085,0.00321081423820734,0.011521156972391,0.0948489712534656,13706000,"  148,249,000"
"2040",20171231,3232316,"HSBC N AMER HOLDS             ",0.00508513080342572,0.00281282017933932,0.00306331163252055,0.00508526609352831,0.146111931159092,66880233,"  273,486,377"
"2041",20171231,3242838,"REGIONS FC                    ",0.0080083378654683,0.00451742739805538,0.00081787925878748,0.00776979275832953,0.130961728423164,79955420,"  124,584,404"
"2042",20171231,3587146,"BANK OF NY MELLON CORP        ",0.00328977453074312,0.00780615346542643,0.000989891273355247,0.00808859526896529,0,56456000,"  371,758,000"
"2043",20171231,3606542,"TD GRP US HOLDS LLC           ",0.00697824229845693,0.00186747829664502,0.00192952489918293,0.00436075462551331,0.195684271460095,152849280,"  380,907,238"
"2044",20171231,3846375,"DISCOVER FS                   ",0.0262662316236097,0.00407926552038986,0.0041963640603599,0.010388698712001,0.87000313911223,81803383,"  100,086,645"
"2045",20171231,3981856,"SANTANDER HOLDS USA           ",0.0146489124602985,0.0052056592594812,0.00281105833849836,0.0127654499025828,1.55845313474455,83511398,"  128,294,029"
"2046",20171231,4846998,"UBS AMERS HOLD LLC            ",0.00556932016858602,0.0189682147336831,0.00266487097108785,0.0198734371838987,0.00967865584584423,55555235,"  140,797,436"
"2047",20171231,5006575,"BARCLAYS US LLC               ",0.0126957391706295,0.00841528047768906,0.00759211534443129,0.00973867673038809,0.939173176511893,34179000,"  157,927,000"
"2048",20171231,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"2049",20180331,1037003,"M&T BK CORP                   ",0.00912261201942048,0.00384638457098273,0.00089892481399701,0.00776820150563942,0.0646625875259885,87766361,"  118,622,824"
"2050",20180331,1039502,"JPMORGAN CHASE & CO           ",0.00680784049260763,0.00553417235519401,0.00167944869021778,0.00619208095686043,0.17194055889069,953818000,"2,609,785,000"
"2051",20180331,1068025,"KEYCORP                       ",0.00826543222681463,0.00438177104806774,0.00140141814861196,0.0073425219134739,0.0846247661800372,89394634,"  137,485,732"
"2052",20180331,1068191,"HUNTINGTON BSHRS              ",0.00881245432228107,0.00298278118586965,0.00138282597195337,0.00606559434590274,0.102585566921807,70963199,"  104,246,668"
